userId,age,gender,country
1,4.1074644727477505,2.021722956442927,1.7874048008113603
2,2.3471225558558575,0.0,1.7874048008113603
3,1.7603419168918932,0.0,1.7874048008113603
4,1.7603419168918932,0.0,1.7874048008113603
5,2.933903194819822,2.021722956442927,1.7874048008113603
6,2.933903194819822,0.0,1.7874048008113603
7,4.694245111711715,0.0,1.7874048008113603
8,2.933903194819822,0.0,3.5748096016227207
9,3.5206838337837865,2.021722956442927,1.7874048008113603
10,2.933903194819822,2.021722956442927,0.0
11,3.5206838337837865,2.021722956442927,1.7874048008113603
12,4.694245111711715,0.0,2.5023667211359046
13,0.5867806389639644,2.021722956442927,3.5748096016227207
14,1.1735612779279287,2.021722956442927,1.7874048008113603
15,2.3471225558558575,0.0,0.3574809601622721
16,2.933903194819822,2.021722956442927,1.7874048008113603
17,3.5206838337837865,0.0,2.5023667211359046
18,3.5206838337837865,2.021722956442927,1.7874048008113603
19,4.694245111711715,2.021722956442927,1.7874048008113603
20,3.5206838337837865,0.0,1.7874048008113603
21,2.933903194819822,0.0,1.7874048008113603
22,3.5206838337837865,2.021722956442927,1.7874048008113603
24,2.3471225558558575,2.021722956442927,0.3574809601622721
25,2.3471225558558575,0.0,0.3574809601622721
26,2.3471225558558575,2.021722956442927,0.0
27,3.5206838337837865,2.021722956442927,1.7874048008113603
28,5.2810257506756795,2.021722956442927,1.7874048008113603
29,2.933903194819822,2.021722956442927,1.7874048008113603
30,3.5206838337837865,0.0,0.0
31,1.7603419168918932,0.0,1.7874048008113603
32,0.5867806389639644,2.021722956442927,1.7874048008113603
33,3.5206838337837865,2.021722956442927,1.7874048008113603
36,4.1074644727477505,0.0,1.7874048008113603
37,0.5867806389639644,2.021722956442927,0.0
38,2.933903194819822,2.021722956442927,1.7874048008113603
40,2.933903194819822,0.0,3.5748096016227207
41,2.933903194819822,2.021722956442927,1.7874048008113603
42,1.1735612779279287,0.0,1.7874048008113603
43,4.1074644727477505,2.021722956442927,1.7874048008113603
44,3.5206838337837865,0.0,2.5023667211359046
45,3.5206838337837865,2.021722956442927,0.0
46,2.933903194819822,0.0,1.7874048008113603
48,3.5206838337837865,0.0,1.7874048008113603
49,1.1735612779279287,2.021722956442927,0.0
50,1.7603419168918932,0.0,1.7874048008113603
51,1.7603419168918932,2.021722956442927,3.5748096016227207
53,2.3471225558558575,0.0,1.7874048008113603
54,2.3471225558558575,2.021722956442927,0.0
55,3.5206838337837865,2.021722956442927,3.5748096016227207
56,1.7603419168918932,2.021722956442927,1.7874048008113603
57,2.933903194819822,2.021722956442927,0.0
58,1.7603419168918932,2.021722956442927,1.7874048008113603
59,3.5206838337837865,0.0,3.5748096016227207
60,4.1074644727477505,2.021722956442927,0.3574809601622721
61,2.933903194819822,2.021722956442927,1.7874048008113603
63,1.7603419168918932,0.0,1.7874048008113603
64,2.933903194819822,2.021722956442927,1.7874048008113603
65,2.3471225558558575,0.0,1.7874048008113603
66,3.5206838337837865,0.0,0.0
67,4.1074644727477505,2.021722956442927,1.7874048008113603
68,2.3471225558558575,2.021722956442927,1.7874048008113603
69,2.3471225558558575,2.021722956442927,1.7874048008113603
71,2.933903194819822,2.021722956442927,1.7874048008113603
72,1.7603419168918932,2.021722956442927,3.5748096016227207
73,1.7603419168918932,2.021722956442927,3.5748096016227207
77,2.933903194819822,2.021722956442927,1.7874048008113603
79,3.5206838337837865,2.021722956442927,1.7874048008113603
80,2.933903194819822,0.0,1.7874048008113603
81,4.694245111711715,0.0,1.7874048008113603
83,2.933903194819822,0.0,0.3574809601622721
84,4.1074644727477505,0.0,0.0
85,2.933903194819822,2.021722956442927,0.0
86,2.3471225558558575,2.021722956442927,0.0
87,3.5206838337837865,2.021722956442927,2.5023667211359046
89,2.933903194819822,0.0,1.7874048008113603
90,1.7603419168918932,0.0,2.5023667211359046
91,1.7603419168918932,0.0,2.5023667211359046
92,3.5206838337837865,2.021722956442927,1.7874048008113603
94,2.933903194819822,0.0,0.0
95,4.1074644727477505,2.021722956442927,3.5748096016227207
96,4.1074644727477505,0.0,0.0
97,2.933903194819822,0.0,0.0
98,1.7603419168918932,0.0,1.7874048008113603
99,3.5206838337837865,2.021722956442927,0.0
101,2.3471225558558575,2.021722956442927,1.7874048008113603
102,2.933903194819822,2.021722956442927,1.7874048008113603
103,1.7603419168918932,2.021722956442927,1.7874048008113603
104,2.3471225558558575,2.021722956442927,1.7874048008113603
106,2.933903194819822,2.021722956442927,0.3574809601622721
107,2.3471225558558575,0.0,2.5023667211359046
109,3.5206838337837865,0.0,0.3574809601622721
110,3.5206838337837865,0.0,1.7874048008113603
112,3.5206838337837865,2.021722956442927,0.0
114,4.1074644727477505,0.0,1.7874048008113603
116,1.1735612779279287,2.021722956442927,1.7874048008113603
117,4.1074644727477505,0.0,1.7874048008113603
119,2.3471225558558575,2.021722956442927,1.7874048008113603
120,3.5206838337837865,2.021722956442927,2.5023667211359046
121,4.1074644727477505,0.0,3.5748096016227207
125,0.5867806389639644,0.0,1.7874048008113603
127,1.7603419168918932,2.021722956442927,1.7874048008113603
129,2.3471225558558575,2.021722956442927,0.0
131,2.933903194819822,0.0,1.7874048008113603
132,1.1735612779279287,2.021722956442927,2.5023667211359046
133,1.7603419168918932,2.021722956442927,1.7874048008113603
134,2.933903194819822,0.0,1.7874048008113603
135,2.933903194819822,0.0,0.0
136,3.5206838337837865,0.0,1.7874048008113603
137,2.933903194819822,2.021722956442927,1.7874048008113603
138,2.933903194819822,0.0,1.7874048008113603
140,3.5206838337837865,0.0,1.7874048008113603
141,1.7603419168918932,0.0,0.0
143,4.1074644727477505,0.0,1.7874048008113603
144,2.3471225558558575,0.0,1.7874048008113603
147,0.5867806389639644,2.021722956442927,1.7874048008113603
149,4.694245111711715,2.021722956442927,2.5023667211359046
150,2.933903194819822,2.021722956442927,1.7874048008113603
151,2.933903194819822,2.021722956442927,1.7874048008113603
153,2.933903194819822,0.0,1.7874048008113603
154,2.933903194819822,0.0,1.7874048008113603
159,4.1074644727477505,2.021722956442927,1.7874048008113603
160,2.933903194819822,2.021722956442927,1.7874048008113603
162,1.1735612779279287,2.021722956442927,1.7874048008113603
164,2.933903194819822,0.0,1.7874048008113603
165,2.933903194819822,2.021722956442927,1.7874048008113603
170,4.1074644727477505,0.0,0.0
171,2.3471225558558575,2.021722956442927,1.7874048008113603
172,1.7603419168918932,2.021722956442927,1.7874048008113603
174,1.1735612779279287,2.021722956442927,3.5748096016227207
175,2.933903194819822,2.021722956442927,0.3574809601622721
176,2.3471225558558575,0.0,0.0
177,0.5867806389639644,2.021722956442927,1.7874048008113603
178,3.5206838337837865,0.0,1.7874048008113603
183,3.5206838337837865,2.021722956442927,1.7874048008113603
189,3.5206838337837865,0.0,2.5023667211359046
191,2.3471225558558575,2.021722956442927,1.7874048008113603
192,0.5867806389639644,0.0,3.5748096016227207
193,4.1074644727477505,0.0,3.5748096016227207
194,3.5206838337837865,2.021722956442927,0.0
197,1.7603419168918932,2.021722956442927,1.7874048008113603
199,2.3471225558558575,0.0,0.3574809601622721
200,2.933903194819822,0.0,1.7874048008113603
202,2.3471225558558575,2.021722956442927,3.5748096016227207
203,1.7603419168918932,2.021722956442927,1.7874048008113603
205,1.7603419168918932,2.021722956442927,0.0
207,3.5206838337837865,0.0,1.7874048008113603
214,2.3471225558558575,2.021722956442927,2.5023667211359046
219,2.933903194819822,2.021722956442927,0.0
221,2.3471225558558575,0.0,1.7874048008113603
224,2.3471225558558575,2.021722956442927,0.0
225,4.1074644727477505,2.021722956442927,1.7874048008113603
228,3.5206838337837865,0.0,3.5748096016227207
231,1.7603419168918932,2.021722956442927,2.5023667211359046
243,1.1735612779279287,0.0,0.0
246,1.7603419168918932,2.021722956442927,0.0
247,4.1074644727477505,0.0,0.0
259,3.5206838337837865,2.021722956442927,1.7874048008113603
261,4.694245111711715,2.021722956442927,0.0
262,1.1735612779279287,2.021722956442927,1.7874048008113603
263,2.933903194819822,0.0,1.7874048008113603
267,2.933903194819822,2.021722956442927,3.5748096016227207
270,0.5867806389639644,0.0,3.5748096016227207
275,2.3471225558558575,2.021722956442927,1.7874048008113603
277,2.3471225558558575,2.021722956442927,1.7874048008113603
288,2.933903194819822,0.0,1.7874048008113603
289,2.933903194819822,2.021722956442927,1.7874048008113603
298,3.5206838337837865,2.021722956442927,1.7874048008113603
299,3.5206838337837865,2.021722956442927,1.7874048008113603
300,2.3471225558558575,0.0,1.7874048008113603
301,3.5206838337837865,2.021722956442927,1.7874048008113603
306,4.1074644727477505,2.021722956442927,1.7874048008113603
