age,gender,country,userId
4.1074644727477505,2.021722956442927,1.7874048008113603,1
2.3471225558558575,0.0,1.7874048008113603,2
1.7603419168918932,0.0,1.7874048008113603,3
1.7603419168918932,0.0,1.7874048008113603,4
2.933903194819822,2.021722956442927,1.7874048008113603,5
2.933903194819822,0.0,1.7874048008113603,6
4.694245111711715,0.0,1.7874048008113603,7
2.933903194819822,0.0,3.5748096016227207,8
3.5206838337837865,2.021722956442927,1.7874048008113603,9
2.933903194819822,2.021722956442927,0.0,10
3.5206838337837865,2.021722956442927,1.7874048008113603,11
4.694245111711715,0.0,2.5023667211359046,12
0.5867806389639644,2.021722956442927,3.5748096016227207,13
1.1735612779279287,2.021722956442927,1.7874048008113603,14
2.3471225558558575,0.0,0.3574809601622721,15
2.933903194819822,2.021722956442927,1.7874048008113603,16
3.5206838337837865,0.0,2.5023667211359046,17
3.5206838337837865,2.021722956442927,1.7874048008113603,18
4.694245111711715,2.021722956442927,1.7874048008113603,19
3.5206838337837865,0.0,1.7874048008113603,20
2.933903194819822,0.0,1.7874048008113603,21
3.5206838337837865,2.021722956442927,1.7874048008113603,22
2.3471225558558575,2.021722956442927,0.3574809601622721,24
2.3471225558558575,0.0,0.3574809601622721,25
2.3471225558558575,2.021722956442927,0.0,26
3.5206838337837865,2.021722956442927,1.7874048008113603,27
5.2810257506756795,2.021722956442927,1.7874048008113603,28
2.933903194819822,2.021722956442927,1.7874048008113603,29
3.5206838337837865,0.0,0.0,30
1.7603419168918932,0.0,1.7874048008113603,31
0.5867806389639644,2.021722956442927,1.7874048008113603,32
3.5206838337837865,2.021722956442927,1.7874048008113603,33
4.1074644727477505,0.0,1.7874048008113603,36
0.5867806389639644,2.021722956442927,0.0,37
2.933903194819822,2.021722956442927,1.7874048008113603,38
2.933903194819822,0.0,3.5748096016227207,40
2.933903194819822,2.021722956442927,1.7874048008113603,41
1.1735612779279287,0.0,1.7874048008113603,42
4.1074644727477505,2.021722956442927,1.7874048008113603,43
3.5206838337837865,0.0,2.5023667211359046,44
3.5206838337837865,2.021722956442927,0.0,45
2.933903194819822,0.0,1.7874048008113603,46
3.5206838337837865,0.0,1.7874048008113603,48
1.1735612779279287,2.021722956442927,0.0,49
1.7603419168918932,0.0,1.7874048008113603,50
1.7603419168918932,2.021722956442927,3.5748096016227207,51
2.3471225558558575,0.0,1.7874048008113603,53
2.3471225558558575,2.021722956442927,0.0,54
3.5206838337837865,2.021722956442927,3.5748096016227207,55
1.7603419168918932,2.021722956442927,1.7874048008113603,56
2.933903194819822,2.021722956442927,0.0,57
1.7603419168918932,2.021722956442927,1.7874048008113603,58
3.5206838337837865,0.0,3.5748096016227207,59
4.1074644727477505,2.021722956442927,0.3574809601622721,60
2.933903194819822,2.021722956442927,1.7874048008113603,61
1.7603419168918932,0.0,1.7874048008113603,63
2.933903194819822,2.021722956442927,1.7874048008113603,64
2.3471225558558575,0.0,1.7874048008113603,65
3.5206838337837865,0.0,0.0,66
4.1074644727477505,2.021722956442927,1.7874048008113603,67
2.3471225558558575,2.021722956442927,1.7874048008113603,68
2.3471225558558575,2.021722956442927,1.7874048008113603,69
2.933903194819822,2.021722956442927,1.7874048008113603,71
1.7603419168918932,2.021722956442927,3.5748096016227207,72
1.7603419168918932,2.021722956442927,3.5748096016227207,73
2.933903194819822,2.021722956442927,1.7874048008113603,77
3.5206838337837865,2.021722956442927,1.7874048008113603,79
2.933903194819822,0.0,1.7874048008113603,80
4.694245111711715,0.0,1.7874048008113603,81
2.933903194819822,0.0,0.3574809601622721,83
4.1074644727477505,0.0,0.0,84
2.933903194819822,2.021722956442927,0.0,85
2.3471225558558575,2.021722956442927,0.0,86
3.5206838337837865,2.021722956442927,2.5023667211359046,87
2.933903194819822,0.0,1.7874048008113603,89
1.7603419168918932,0.0,2.5023667211359046,90
1.7603419168918932,0.0,2.5023667211359046,91
3.5206838337837865,2.021722956442927,1.7874048008113603,92
2.933903194819822,0.0,0.0,94
4.1074644727477505,2.021722956442927,3.5748096016227207,95
4.1074644727477505,0.0,0.0,96
2.933903194819822,0.0,0.0,97
1.7603419168918932,0.0,1.7874048008113603,98
3.5206838337837865,2.021722956442927,0.0,99
2.3471225558558575,2.021722956442927,1.7874048008113603,101
2.933903194819822,2.021722956442927,1.7874048008113603,102
1.7603419168918932,2.021722956442927,1.7874048008113603,103
2.3471225558558575,2.021722956442927,1.7874048008113603,104
2.933903194819822,2.021722956442927,0.3574809601622721,106
2.3471225558558575,0.0,2.5023667211359046,107
3.5206838337837865,0.0,0.3574809601622721,109
3.5206838337837865,0.0,1.7874048008113603,110
3.5206838337837865,2.021722956442927,0.0,112
4.1074644727477505,0.0,1.7874048008113603,114
1.1735612779279287,2.021722956442927,1.7874048008113603,116
4.1074644727477505,0.0,1.7874048008113603,117
2.3471225558558575,2.021722956442927,1.7874048008113603,119
3.5206838337837865,2.021722956442927,2.5023667211359046,120
4.1074644727477505,0.0,3.5748096016227207,121
0.5867806389639644,0.0,1.7874048008113603,125
1.7603419168918932,2.021722956442927,1.7874048008113603,127
2.3471225558558575,2.021722956442927,0.0,129
2.933903194819822,0.0,1.7874048008113603,131
1.1735612779279287,2.021722956442927,2.5023667211359046,132
1.7603419168918932,2.021722956442927,1.7874048008113603,133
2.933903194819822,0.0,1.7874048008113603,134
2.933903194819822,0.0,0.0,135
3.5206838337837865,0.0,1.7874048008113603,136
2.933903194819822,2.021722956442927,1.7874048008113603,137
2.933903194819822,0.0,1.7874048008113603,138
3.5206838337837865,0.0,1.7874048008113603,140
1.7603419168918932,0.0,0.0,141
4.1074644727477505,0.0,1.7874048008113603,143
2.3471225558558575,0.0,1.7874048008113603,144
0.5867806389639644,2.021722956442927,1.7874048008113603,147
4.694245111711715,2.021722956442927,2.5023667211359046,149
